#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,7.446164,0.000000,0.053893,0.033987,7.455198,0.053960,14.097128
0.000000,0.000000,13.843498,0.000000,0.045882,0.058417,11.954263,0.172451,22.321454
0.000000,0.000000,19.373221,0.000000,0.046881,0.029576,7.616161,0.056425,29.419913
0.000000,0.000000,22.195460,0.000000,0.086125,0.328518,7.907968,0.051854,31.961963
0.000000,0.000000,13.269884,0.000000,0.078740,0.040567,8.181085,0.083581,24.909856
0.000000,0.000000,11.300658,0.000000,0.950488,0.035092,7.601483,0.060871,19.189798
0.000000,0.000000,15.211167,0.000000,0.046655,0.037130,7.427045,0.058911,24.733694
0.000000,0.000000,15.837786,0.000000,0.046965,0.040199,8.503965,0.061906,35.088468
0.000000,0.000000,16.170866,0.000000,0.049664,0.035042,6.883964,0.103683,24.730895
0.000000,0.000000,25.825316,0.000000,0.083242,0.042395,8.429270,0.100593,37.376981
0.000000,0.000000,11.786758,0.000000,0.044497,0.031501,7.394061,0.048170,19.475611
0.000000,0.000000,14.092639,0.000000,0.081204,0.032484,7.436558,0.067246,20.735977
0.000000,0.000000,8.477333,0.000000,0.084304,0.056406,7.359499,0.059643,14.986896
0.000000,0.000000,8.392268,0.000000,0.088620,0.053399,8.547279,0.066614,14.775945
0.000000,0.000000,8.084600,0.000000,0.047178,0.044231,7.195983,0.070225,16.547918
0.000000,0.000000,11.924674,0.000000,0.045727,0.030414,7.420083,0.154034,18.402380
0.000000,0.000000,8.416274,0.000000,0.047738,0.038698,6.725190,0.037562,16.337519
0.000000,0.000000,7.965586,0.000000,0.045655,0.030804,7.407569,0.045502,14.851922
0.000000,0.000000,8.074372,0.000000,0.087894,0.027840,8.124449,0.056976,16.811258
0.000000,0.000000,13.052107,0.000000,0.047699,0.036272,7.206848,0.058798,22.381156
0.000000,0.000000,22.519188,0.000000,0.050829,0.036685,7.076332,0.056983,28.829960
0.000000,0.000000,15.611851,0.000000,0.059788,0.036792,8.066085,0.060293,24.570573
0.000000,0.000000,22.469774,0.000000,0.085031,0.037620,9.063490,0.064173,30.307587
0.000000,0.000000,16.808652,0.000000,0.088710,0.035909,8.830288,0.037409,26.119347
0.000000,0.000000,17.517827,0.000000,0.095933,0.025222,7.131007,0.122143,23.279089
0.000000,0.000000,17.993302,0.000000,0.047828,0.025839,7.126906,0.061613,27.351483
0.000000,0.000000,18.999370,0.000000,0.048107,0.037234,9.360836,0.075701,33.681354
0.000000,0.000000,12.178128,0.000000,0.049694,0.039785,6.924143,0.054930,20.363104
0.000000,0.000000,19.160162,0.000000,0.050569,0.034717,6.859601,0.062118,27.853151
0.000000,0.000000,13.916220,0.000000,0.047551,0.041883,19.408355,0.086740,21.860599
0.000000,0.000000,13.085564,0.000000,0.046841,0.036096,6.229261,0.052484,20.069248
0.000000,0.000000,19.303081,0.000000,0.048986,0.030219,6.515342,0.042930,31.602972
0.000000,0.000000,19.904086,0.000000,0.114751,0.041987,6.831048,0.087528,30.572204
0.000000,0.000000,19.015594,0.000000,0.101583,0.025907,6.409896,0.066951,35.182016
0.000000,0.000000,13.707425,0.000000,0.047752,0.023842,6.839812,0.041547,22.020652
0.000000,0.000000,22.063750,0.000000,0.048004,0.025685,7.281019,0.053032,34.464884
0.000000,0.000000,17.499414,0.000000,0.103302,0.036965,6.594508,0.050736,27.321416
0.000000,0.000000,24.481301,0.000000,0.100485,0.034845,8.869139,0.056136,36.038691
0.000000,0.000000,30.439235,0.000000,0.049716,0.059854,8.502288,0.061263,39.047667
0.000000,0.000000,9.486548,0.000000,0.048486,0.133639,8.139894,0.058207,15.494222
0.000000,0.000000,9.359461,0.000000,0.047332,0.042631,6.842952,0.033341,15.951254
0.000000,0.000000,14.263311,0.000000,0.048888,0.024919,6.611418,0.125894,23.956851
0.000000,0.000000,23.315891,0.000000,0.043776,0.039325,7.702211,0.078912,31.590762
0.000000,0.000000,19.654392,0.000000,0.110285,0.024372,8.774696,0.040683,29.602879
0.000000,0.000000,9.154007,0.000000,0.097742,0.033760,9.663619,0.048207,19.224418
0.000000,0.000000,9.357518,0.000000,0.048385,0.047618,8.213077,0.053048,16.290203
0.000000,0.000000,13.251773,0.000000,0.083444,0.038283,9.074182,1.091399,20.236766
0.000000,0.000000,9.906513,0.000000,0.081713,0.037060,7.214513,0.050022,16.073729
0.000000,0.000000,18.992010,0.000000,0.046513,0.033359,9.397024,0.051234,27.050647
0.000000,0.000000,20.570172,0.000000,0.046505,0.033878,6.570036,0.055970,37.181675
0.000000,0.000000,21.638101,0.000000,0.047688,0.027375,8.615864,0.100285,30.623698
0.000000,0.000000,9.738599,0.000000,0.047635,0.024443,7.071414,0.038215,17.667065
0.000000,0.000000,11.556390,0.000000,0.047218,0.025419,6.500387,0.037565,19.369203
0.000000,0.000000,10.833239,0.000000,0.046015,0.039200,8.389557,0.050909,18.691092
0.000000,0.000000,9.383609,0.000000,0.082464,0.060352,8.164770,0.058227,16.248369
0.000000,0.000000,9.586230,0.000000,0.049153,0.034761,7.152780,0.065282,16.489007
0.000000,0.000000,9.107252,0.000000,0.046150,0.036854,11.028962,0.083269,16.395235
0.000000,0.000000,13.809072,0.000000,0.046362,0.046173,6.206885,0.050569,20.649892
0.000000,0.000000,9.229051,0.000000,0.046310,0.031807,12.013323,0.040181,16.486078
0.000000,0.000000,16.096877,0.000000,0.045555,0.895793,6.465858,0.199769,23.833033
0.000000,0.000000,12.925619,0.000000,0.046107,0.022433,6.929279,0.049452,18.472425
0.000000,0.000000,8.965417,0.000000,0.044899,0.023241,5.960691,0.035145,21.758108
0.000000,0.000000,8.592177,0.000000,0.044621,0.047239,7.490564,0.050328,18.138200
0.000000,0.000000,8.916609,0.000000,0.044625,0.027029,7.375184,0.055840,15.439319
0.000000,0.000000,8.721453,0.000000,0.045446,0.036546,5.975768,0.044986,17.421375
0.000000,0.000000,9.091699,0.000000,0.063831,0.026518,7.387839,0.061808,15.889450
0.000000,0.000000,9.279214,0.000000,0.083928,0.030454,5.599841,0.041076,16.302551
0.000000,0.000000,12.828075,0.000000,0.046703,0.024245,6.016658,0.047756,18.138774
0.000000,0.000000,9.532386,0.000000,0.077174,0.034750,6.690446,0.112020,14.737761
0.000000,0.000000,8.993300,0.000000,0.078624,0.026670,7.309334,0.068611,14.906276
0.000000,0.000000,13.879441,0.000000,0.045127,0.036899,7.052363,0.039718,20.056972
0.000000,0.000000,10.808968,0.000000,0.093163,0.045822,9.000747,0.058026,18.569735
0.000000,0.000000,11.371241,0.000000,0.048014,0.035468,7.183883,0.054786,19.435044
0.000000,0.000000,8.256138,0.000000,0.083533,0.032259,6.537631,0.069560,15.620808
0.000000,0.000000,8.353413,0.000000,0.044877,0.024217,10.200394,0.036334,14.905521
0.000000,0.000000,9.634044,0.000000,0.044232,0.035217,6.739989,0.060855,15.738047
0.000000,0.000000,15.098636,0.000000,0.078243,0.040070,6.528378,0.141154,21.567171
0.000000,0.000000,9.592151,0.000000,0.109150,0.023514,8.763917,0.046096,16.089547
0.000000,0.000000,8.523348,0.000000,0.046213,0.044355,8.037188,0.057278,15.278173
0.000000,0.000000,7.925639,0.000000,0.045565,0.033242,7.437036,0.050976,14.348791
0.000000,0.000000,8.089596,0.000000,0.074498,0.033261,6.762832,0.043724,14.818175
0.000000,0.000000,11.102401,0.000000,0.048001,0.048065,6.896745,0.042872,21.756302
0.000000,0.000000,10.314399,0.000000,0.113071,0.070246,13.143890,0.036740,18.745487
0.000000,0.000000,8.729197,0.000000,0.046083,0.030977,10.473943,0.124823,16.105306
0.000000,0.000000,8.559666,0.000000,0.114179,0.039404,8.462112,0.055147,14.660758
0.000000,0.000000,8.354598,0.000000,0.078043,0.030762,7.743212,0.050346,27.417172
0.000000,0.000000,16.999743,0.000000,0.088393,0.036742,6.993943,0.068625,23.947448
0.000000,0.000000,8.258202,0.000000,0.059626,0.038904,8.963364,0.065621,16.542664
0.000000,0.000000,23.489535,0.000000,0.048666,0.035053,7.355584,0.097155,32.252146
0.000000,0.000000,24.048167,0.000000,0.090306,0.046112,16.073550,0.076162,33.920773
0.000000,0.000000,8.567645,0.000000,0.092345,0.036067,8.940187,0.074856,16.676234
0.000000,0.000000,8.235797,0.000000,0.079985,0.037797,8.148129,0.047090,14.570302
0.000000,0.000000,8.478449,0.000000,0.081329,0.053499,6.930763,0.136298,15.798766
0.000000,0.000000,18.562375,0.000000,0.045319,0.022997,8.368927,0.041397,27.937638
0.000000,0.000000,8.796347,0.000000,0.048112,0.025740,9.077504,0.098261,16.609434
0.000000,0.000000,9.207520,0.000000,0.100686,0.036405,7.055548,0.057920,19.464747
0.000000,0.000000,19.592360,0.000000,0.048644,0.037819,7.332421,0.064709,36.266827
0.000000,0.000000,22.256086,0.000000,0.103833,0.056085,7.051640,0.052752,35.455815
0.000000,0.000000,21.310718,0.000000,0.077241,0.058539,6.594217,0.063082,31.740850
0.000000,0.000000,10.018051,0.000000,0.090025,0.027901,6.440448,0.048986,19.642529
0.000000,0.000000,9.225966,0.000000,0.099436,0.034429,6.865807,0.105692,16.592109
0.000000,0.000000,15.853366,0.000000,0.093231,0.022931,6.516612,0.046235,23.754743
0.000000,0.000000,9.443589,0.000000,0.082860,0.043550,6.824426,0.048228,16.619475
0.000000,0.000000,10.741146,0.000000,0.048038,0.035984,7.678226,0.064405,19.239806
0.000000,0.000000,9.765818,0.000000,0.048686,0.033620,6.888692,0.064595,16.554644
0.000000,0.000000,21.596498,0.000000,0.098514,0.038238,7.428392,0.059891,33.239664
0.000000,0.000000,14.081367,0.000000,0.048065,0.034954,6.650996,0.058136,23.552224
0.000000,0.000000,17.081618,0.000000,0.046888,0.038762,9.038669,0.070636,25.109614
0.000000,0.000000,10.931164,0.000000,0.122848,0.036754,7.025473,0.066425,18.285950
0.000000,0.000000,8.676604,0.000000,0.048487,0.037392,6.798171,0.042504,18.841347
0.000000,0.000000,22.940058,0.000000,0.051914,0.040375,6.939636,0.149383,33.121065
0.000000,0.000000,17.155270,0.000000,0.081905,0.019987,7.129717,0.073092,26.586947
0.000000,0.000000,8.682789,0.000000,0.110156,0.032798,6.532731,0.045023,15.368878
0.000000,0.000000,21.182876,0.000000,0.049765,0.059618,6.993631,0.049571,29.329726
0.000000,0.000000,41.005533,0.000000,0.111510,0.032231,6.697833,0.053142,57.222961
0.000000,0.000000,43.265331,0.000000,0.047885,0.036265,6.727977,0.043928,61.326506
0.000000,0.000000,51.606790,0.000000,0.049223,0.032456,6.461415,0.068518,78.293340
0.000000,0.000000,36.435028,0.000000,0.048422,0.041115,8.899972,0.059113,48.183883
0.000000,0.000000,22.992649,0.000000,0.137507,0.039327,7.038052,0.041577,35.854404
0.000000,0.000000,15.270667,0.000000,0.052052,0.029404,7.225797,0.168675,22.675274
0.000000,0.000000,8.434867,0.000000,0.053856,0.021707,6.988476,0.089612,18.051471
0.000000,0.000000,8.012191,0.000000,0.802886,0.028180,6.649264,0.044858,17.440002
0.000000,0.000000,15.718937,0.000000,0.049236,0.024262,10.048668,0.064925,26.945814
0.000000,0.000000,11.587235,0.000000,0.108352,0.035658,8.315158,0.061096,26.876840
0.000000,0.000000,8.711838,0.000000,0.062206,0.031523,6.387830,0.081107,17.349049
0.000000,0.000000,9.210924,0.000000,0.101190,0.034220,7.179810,0.059171,20.618666
0.000000,0.000000,41.813494,0.000000,0.138178,0.031145,6.708079,0.063832,54.843128
0.000000,0.000000,22.645188,0.000000,0.114198,0.033464,6.592237,0.161181,35.159209
0.000000,0.000000,23.005311,0.000000,0.124716,0.031957,39.312865,0.046670,33.951513
0.000000,0.000000,24.784430,0.000000,0.051673,0.037178,25.107493,0.058306,33.936502
0.000000,0.000000,15.484110,0.000000,0.101895,0.027025,8.308678,0.101903,30.549975
0.000000,0.000000,8.473764,0.000000,0.264988,0.038803,6.291759,0.043906,24.149740
0.000000,0.000000,29.023881,0.000000,0.030530,0.045036,6.628837,0.124340,40.622368
0.000000,0.000000,47.230657,0.000000,0.054631,0.027369,8.322437,0.101414,59.607388
0.000000,0.000000,21.447610,0.000000,0.055256,0.027622,7.793488,0.046394,37.026268
0.000000,0.000000,29.469273,0.000000,0.153306,0.038216,8.396506,0.070538,42.737015
0.000000,0.000000,14.259880,0.000000,0.053955,0.037521,8.722003,0.086308,27.881369
0.000000,0.000000,12.185935,0.000000,0.053792,0.037315,8.096467,0.065413,21.536704
0.000000,0.000000,19.557961,0.000000,0.072937,0.035591,6.542334,0.068831,29.397306
0.000000,0.000000,11.962788,0.000000,0.054848,0.033497,7.596499,0.070940,20.094562
0.000000,0.000000,9.746099,0.000000,0.052689,0.035939,7.178853,0.042385,18.322436
0.000000,0.000000,16.648173,0.000000,0.054140,0.031771,7.050390,0.162915,24.233956
0.000000,0.000000,11.845838,0.000000,0.055163,0.032519,6.768289,0.071991,20.561868
0.000000,0.000000,10.043151,0.000000,0.053688,0.023297,13.345502,0.149698,24.406031
0.000000,0.000000,15.974137,0.000000,0.117587,0.036220,8.836831,0.066027,26.004963
0.000000,0.000000,9.034284,0.000000,0.053991,0.031426,7.257758,0.064922,16.913468
0.000000,0.000000,8.748107,0.000000,0.108558,0.034048,10.104999,0.070172,16.383691
0.000000,0.000000,16.170014,0.000000,0.119160,0.024045,16.518844,0.062372,24.037297
0.000000,0.000000,15.334428,0.000000,0.054827,0.061682,6.065956,0.039716,25.351513
0.000000,0.000000,10.972013,0.000000,0.058347,0.026210,8.924438,0.171656,19.310181
0.000000,0.000000,24.137916,0.000000,0.061380,0.029857,6.642594,0.115541,32.304768
0.000000,0.000000,13.514336,0.000000,0.058245,0.019801,7.893206,0.039046,23.031026
0.000000,0.000000,15.350241,0.000000,0.058304,0.031456,7.318456,0.041567,26.448020
0.000000,0.000000,12.009682,0.000000,0.094669,0.037106,29.619451,0.061958,21.871266
0.000000,0.000000,15.489014,0.000000,0.052654,0.043626,13.745024,0.042956,24.847684
0.000000,0.000000,19.552901,0.000000,0.167429,0.023389,5.874770,0.093202,31.439788
0.000000,0.000000,15.523511,0.000000,0.054694,0.024262,7.359129,0.041801,29.319781
0.000000,0.000000,9.298423,0.000000,0.053889,0.031617,17.109024,0.056635,17.707981
0.000000,0.000000,10.420158,0.000000,0.054865,0.031701,6.631525,0.063310,18.962164
0.000000,0.000000,8.996852,0.000000,0.237960,0.028786,8.030672,0.055747,17.419843
0.000000,0.000000,16.458944,0.000000,0.121258,0.029202,5.635265,0.047443,25.762602
0.000000,0.000000,19.830900,0.000000,0.054727,0.022718,5.721245,0.143138,29.670557
0.000000,0.000000,12.434336,0.000000,0.101405,0.018673,8.042772,0.039246,25.522426
0.000000,0.000000,8.796129,0.000000,0.055922,0.024411,6.402519,0.052155,18.304361
0.000000,0.000000,9.881358,0.000000,0.056014,0.042412,8.492298,0.052970,27.113415
0.000000,0.000000,20.479666,0.000000,0.055798,0.028178,9.183750,0.057072,35.663553
0.000000,0.000000,8.931376,0.000000,0.053773,0.037772,7.699904,0.086052,17.589918
0.000000,0.000000,9.128833,0.000000,0.056534,0.028537,9.615851,0.049803,18.100215
0.000000,0.000000,20.952307,0.000000,0.056972,0.027176,7.832582,0.069975,31.077943
0.000000,0.000000,19.711746,0.000000,0.057700,0.020841,11.021814,0.047187,34.366478
0.000000,0.000000,20.349619,0.000000,0.056893,0.020797,5.853569,0.098798,33.273901
0.000000,0.000000,15.383993,0.000000,0.055856,0.016602,8.484588,0.054348,27.160952
0.000000,0.000000,9.972603,0.000000,0.053845,0.017275,7.504053,0.035311,18.467609
0.000000,0.000000,9.698764,0.000000,0.054594,0.023578,7.301349,0.064857,32.449159
0.000000,0.000000,19.215796,0.000000,0.140608,0.030188,8.302464,0.069321,28.645545
0.000000,0.000000,26.154479,0.000000,0.058193,0.025118,7.719436,0.062092,40.701014
0.000000,0.000000,16.346392,0.000000,0.071923,0.025276,7.140423,0.051968,29.821755
0.000000,0.000000,18.113910,0.000000,0.052141,0.027143,7.183525,0.045671,33.477722
0.000000,0.000000,12.769658,0.000000,0.054841,0.023091,12.686922,0.042846,22.837465
0.000000,0.000000,11.276573,0.000000,0.106107,0.014682,8.700898,0.125290,20.091755
0.000000,0.000000,17.281248,0.000000,0.055929,0.019720,7.498648,0.036689,27.527436
0.000000,0.000000,9.547099,0.000000,0.056064,0.022146,8.571218,0.039662,17.921861
0.000000,0.000000,14.894454,0.000000,0.067602,0.018344,8.689491,0.045495,23.681094
0.000000,0.000000,21.471660,0.000000,0.117101,0.022405,6.560268,0.049359,34.008663
0.000000,0.000000,18.912942,0.000000,0.057965,0.026793,6.631244,0.057624,33.136189
0.000000,0.000000,25.775487,0.000000,0.056726,0.023085,7.904192,0.085995,37.608781
0.000000,0.000000,11.189051,0.000000,0.059095,0.029466,6.687908,0.040713,25.026730
0.000000,0.000000,9.048408,0.000000,0.056662,0.022194,9.280232,0.044764,22.871311
0.000000,0.000000,9.173040,0.000000,0.056952,0.020413,5.397432,0.097001,17.491606
0.000000,0.000000,9.060152,0.000000,0.063413,0.014399,6.057010,0.050151,18.143952
0.000000,0.000000,21.664307,0.000000,0.057695,0.015516,7.591209,0.043714,36.141441
0.000000,0.000000,8.436173,0.000000,0.066543,0.024320,6.862342,0.044533,17.150540
0.000000,0.000000,14.450167,0.000000,0.059180,0.023062,7.203709,0.053310,30.410739
0.000000,0.000000,17.776520,0.000000,0.108757,0.054207,7.151197,0.056443,30.199466
0.000000,0.000000,12.829995,0.000000,0.057203,0.022576,11.692871,0.054546,27.410574
0.000000,0.000000,16.185375,0.000000,0.058666,0.480158,8.499248,0.025730,28.379661
0.000000,0.000000,7.524144,0.000000,0.061871,0.025654,7.034078,0.031365,15.016387
0.000000,0.000000,8.939303,0.000000,0.116380,0.023337,8.682023,0.135118,17.247980
0.000000,0.000000,25.411074,0.000000,0.061257,0.390231,9.017627,0.044222,36.278237
0.000000,0.000000,20.881571,0.000000,0.058484,0.017366,7.123360,0.036230,33.288837
0.000000,0.000000,21.779396,0.000000,0.117779,0.025149,5.736813,0.042625,35.967445
0.000000,0.000000,8.004186,0.000000,0.060020,0.023439,5.785549,0.044048,16.984253
0.000000,0.000000,8.041905,0.000000,0.117116,0.030680,8.747498,0.055922,16.182161
0.000000,0.000000,13.543078,0.000000,0.060387,0.026514,7.317847,0.090072,23.067318
0.000000,0.000000,24.587789,0.000000,0.056967,0.023592,5.764464,0.057100,37.833756
0.000000,0.000000,12.695500,0.000000,0.055390,0.022740,5.798303,0.036081,20.132387
0.000000,0.000000,7.916655,0.000000,0.058500,0.017717,5.303786,0.026180,15.445207
0.000000,0.000000,13.928434,0.000000,0.067999,0.024670,5.785946,0.098664,22.668594
0.000000,0.000000,20.890612,0.000000,0.054254,0.020017,5.526608,0.050076,27.990403
0.000000,0.000000,17.507962,0.000000,0.109128,0.018463,6.596910,0.023349,30.646277
0.000000,0.000000,8.553657,0.000000,0.111982,0.015919,6.709534,0.036088,23.798144
0.000000,0.000000,13.840263,0.000000,0.141325,0.021117,4.817370,0.043058,25.005429
0.000000,0.000000,15.019049,0.000000,0.183223,0.022377,5.851719,0.038006,26.323029
0.000000,0.000000,15.188701,0.000000,0.101888,0.039221,5.983879,0.042509,27.615337
0.000000,0.000000,15.590795,0.000000,0.161546,0.020262,5.986331,0.420674,22.942133
0.000000,0.000000,14.616634,0.000000,0.054176,0.022507,4.056430,0.029117,24.474837
0.000000,0.000000,7.806784,0.000000,0.056163,0.013294,4.748990,0.032077,16.532848
0.000000,0.000000,8.041075,0.000000,0.117396,0.026791,8.731679,0.172606,16.498603
0.000000,0.000000,7.804990,0.000000,0.052622,0.075353,8.310591,0.025489,15.772041
0.000000,0.000000,7.948248,0.000000,0.158746,0.014376,4.346626,0.019130,16.162983
0.000000,0.000000,8.757962,0.000000,0.056964,0.017727,4.523464,0.023177,17.619116
0.000000,0.000000,9.148942,0.000000,0.141274,0.017998,7.296813,0.026846,20.753122
0.000000,0.000000,7.940103,0.000000,0.056696,0.016864,4.667792,0.023739,16.678458
0.000000,0.000000,10.222093,0.000000,0.056972,0.016575,7.580832,0.034390,23.467546
0.000000,0.000000,8.321112,0.000000,0.056537,0.032150,4.661451,0.033505,17.601700
0.000000,0.000000,8.107703,0.000000,0.057987,0.016692,3.510351,0.026301,17.304926
0.000000,0.000000,12.078363,0.000000,0.057357,0.034611,5.528167,0.041683,25.262559
0.000000,0.000000,19.297554,0.000000,0.098514,0.017051,5.856384,0.132932,33.957335
0.000000,0.000000,8.043287,0.000000,0.056021,0.013259,5.841460,0.024658,16.469143
0.000000,0.000000,8.147566,0.000000,0.056890,0.012772,5.681846,0.026616,17.124695
0.000000,0.000000,8.723096,0.000000,0.119963,0.020167,4.762622,0.027644,22.471683
0.000000,0.000000,12.692099,0.000000,0.057754,1.996178,7.357554,0.034320,21.275293
0.000000,0.000000,11.004537,0.000000,0.148093,0.021491,5.631932,0.054899,25.011413
0.000000,0.000000,23.614231,0.000000,0.086685,0.019380,4.387920,0.147936,36.266649
0.000000,0.000000,14.924909,0.000000,0.055941,0.018458,5.152539,0.043346,27.791103
0.000000,0.000000,19.835924,0.000000,0.124122,0.023672,5.184475,0.036860,30.381320
